[03:16:32] [main/INFO]: ModLauncher running: args [--username, Farathil, --version, forge-43.2.14, --gameDir, C:\Users\Owner\curseforge\minecraft\Instances\Defaced Modpack, --assetsDir, C:\Users\Owner\curseforge\minecraft\Install\assets, --assetIndex, 1.19, --uuid, 9e5332c4e06f4c85ac9213e09fe24211, --accessToken, ????????, --clientId, ZDEzMzk1ZTAtYWZhZi00NjhkLThjM2MtNjViMzVhNWMyZjE1, --xuid, 2533274940621723, --userType, msa, --versionType, release, --width, 1024, --height, 768, --launchTarget, forgeclient, --fml.forgeVersion, 43.2.14, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853]
[03:16:32] [main/INFO]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.3 by Microsoft; OS Windows 10 arch amd64 version 10.0
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: fairylights:plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: fairylights:plugin took 2.500 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: curios:curios ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: curios:curios took 2.400 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: framedblocks:jei_plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: framedblocks:jei_plugin took 2.600 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: runecraft:jei_plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: runecraft:jei_plugin took 2.300 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: sliceanddice:jei ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: sliceanddice:jei took 2.600 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: rechiseled:chiseling_plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: rechiseled:chiseling_plugin took 2.700 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: visualworkbench:crafting ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: visualworkbench:crafting took 2.400 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: potionbundles:potionbundles ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: potionbundles:potionbundles took 2.300 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: cofh_core:default ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: cofh_core:default took 2.260 ms
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: thermal:core ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: thermal:core took 4.700 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: minecraft:domum_ornamentum ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: minecraft:domum_ornamentum took 2.400 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: brewinandchewin:jei_plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: brewinandchewin:jei_plugin took 2.200 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: farmersrespite:jei_plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: farmersrespite:jei_plugin took 2.100 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: integrateddynamicscompat:main ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: integrateddynamicscompat:main took 4.400 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: justenoughprofessions:jei_plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: justenoughprofessions:jei_plugin took 2.300 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: almostunified:jei ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: almostunified:jei took 2.100 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: jei:gui ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: jei:gui took 3.400 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: jei:debug ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: jei:debug took 1.079 ms
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: jei:forge_gui ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: jei:forge_gui took 2.500 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: mekanism:jei_plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: mekanism:jei_plugin took 2.400 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: aquaculture:jei_support ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: aquaculture:jei_support took 2.100 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: hexerei:jei_plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: hexerei:jei_plugin took 876.0 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: sophisticatedcore:default ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: sophisticatedcore:default took 3.400 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: sophisticatedbackpacks:default ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: sophisticatedbackpacks:default took 2.300 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: jeed:jei_plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: jeed:jei_plugin took 2.000 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: mekanismgenerators:jei_plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: mekanismgenerators:jei_plugin took 3.300 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: farmersdelight:jei_plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: farmersdelight:jei_plugin took 2.100 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: waila:jei ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: waila:jei took 1.800 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: cataclysm:jei_plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: cataclysm:jei_plugin took 1.900 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: patchouli:patchouli ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: patchouli:patchouli took 1.800 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: ars_nouveau:main ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: ars_nouveau:main took 6.400 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: ars_nouveau:extra ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: ars_nouveau:extra took 3.300 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: thermal:expansion ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: thermal:expansion took 3.000 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: mekanismtools:jei_plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: mekanismtools:jei_plugin took 2.000 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: computercraft:jei ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: computercraft:jei took 2.000 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: kubejs:jei ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: kubejs:jei took 1.900 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: rootsclassic:main ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: rootsclassic:main took 1.900 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: trashslot:trashslot ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: trashslot:trashslot took 1.800 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: create:jei_plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: create:jei_plugin took 805.2 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: create_mechanical_extruder:jei_plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: create_mechanical_extruder:jei_plugin took 4.100 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: waystones:jei ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: waystones:jei took 5.000 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: artifacts:main ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: artifacts:main took 3.800 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: decorative_blocks:main ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: decorative_blocks:main took 2.900 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: environmental:environmental ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: environmental:environmental took 2.500 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: clayworks:clayworks ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: clayworks:clayworks took 2.300 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: woodworks:woodworks ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: woodworks:woodworks took 1.900 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: jeimultiblocks:plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: jeimultiblocks:plugin took 1.900 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: immersiveengineering:main ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: immersiveengineering:main took 2.000 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: nethersdelight:jei_plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: nethersdelight:jei_plugin took 2.100 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: quark:quark ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: quark:quark took 3.500 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: supplementaries:jei_plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: supplementaries:jei_plugin took 3.300 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: armourers_workshop:gui-fix ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: armourers_workshop:gui-fix took 3.200 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: minecraft:minecolonies ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: minecraft:minecolonies took 3.200 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: create_enchantment_industry:jei_plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: create_enchantment_industry:jei_plugin took 2.300 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: createaddition:jei_plugin ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: createaddition:jei_plugin took 2.000 ?s
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: jei:internal ...
[03:20:20] [Render thread/INFO]: Registering fluid subtypes: jei:internal took 2.200 ?s
[03:20:20] [Render thread/INFO]: Registering ingredients: jei:minecraft ...
[03:20:21] [Render thread/INFO]: Registering ingredients: jei:minecraft took 1.033 s
[03:20:21] [Render thread/INFO]: Registering ingredients: integratedterminalscompat:main ...
[03:20:21] [Render thread/INFO]: Registering ingredients: integratedterminalscompat:main took 11.40 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: modernfix:capturer ...
[03:20:21] [Render thread/INFO]: Registering ingredients: modernfix:capturer took 3.000 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: apotheosis:village_module ...
[03:20:21] [Render thread/INFO]: Registering ingredients: apotheosis:village_module took 2.100 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: apotheosis:spawner ...
[03:20:21] [Render thread/INFO]: Registering ingredients: apotheosis:spawner took 2.000 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: apotheosis:potion ...
[03:20:21] [Render thread/INFO]: Registering ingredients: apotheosis:potion took 2.000 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: apotheosis:garden ...
[03:20:21] [Render thread/INFO]: Registering ingredients: apotheosis:garden took 1.900 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: apotheosis:enchantment ...
[03:20:21] [Render thread/INFO]: Registering ingredients: apotheosis:enchantment took 2.100 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: apotheosis:adventure_module ...
[03:20:21] [Render thread/INFO]: Registering ingredients: apotheosis:adventure_module took 1.800 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: minecraft:jeresources ...
[03:20:21] [Render thread/INFO]: Registering ingredients: minecraft:jeresources took 1.800 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: corpse:corpse ...
[03:20:21] [Render thread/INFO]: Registering ingredients: corpse:corpse took 1.800 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: botania:main ...
[03:20:21] [Render thread/INFO]: Registering ingredients: botania:main took 2.000 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: fairylights:plugin ...
[03:20:21] [Render thread/INFO]: Registering ingredients: fairylights:plugin took 2.000 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: curios:curios ...
[03:20:21] [Render thread/INFO]: Registering ingredients: curios:curios took 2.000 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: framedblocks:jei_plugin ...
[03:20:21] [Render thread/INFO]: Registering ingredients: framedblocks:jei_plugin took 1.800 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: runecraft:jei_plugin ...
[03:20:21] [Render thread/INFO]: Registering ingredients: runecraft:jei_plugin took 1.800 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: sliceanddice:jei ...
[03:20:21] [Render thread/INFO]: Registering ingredients: sliceanddice:jei took 3.400 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: rechiseled:chiseling_plugin ...
[03:20:21] [Render thread/INFO]: Registering ingredients: rechiseled:chiseling_plugin took 1.900 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: visualworkbench:crafting ...
[03:20:21] [Render thread/INFO]: Registering ingredients: visualworkbench:crafting took 2.000 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: potionbundles:potionbundles ...
[03:20:21] [Render thread/INFO]: Registering ingredients: potionbundles:potionbundles took 1.800 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: cofh_core:default ...
[03:20:21] [Render thread/INFO]: Registering ingredients: cofh_core:default took 1.800 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: thermal:core ...
[03:20:21] [Render thread/INFO]: Registering ingredients: thermal:core took 1.800 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: minecraft:domum_ornamentum ...
[03:20:21] [Render thread/INFO]: Registering ingredients: minecraft:domum_ornamentum took 1.800 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: brewinandchewin:jei_plugin ...
[03:20:21] [Render thread/INFO]: Registering ingredients: brewinandchewin:jei_plugin took 3.100 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: farmersrespite:jei_plugin ...
[03:20:21] [Render thread/INFO]: Registering ingredients: farmersrespite:jei_plugin took 1.900 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: integrateddynamicscompat:main ...
[03:20:21] [Render thread/INFO]: Registering ingredients: integrateddynamicscompat:main took 1.900 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: justenoughprofessions:jei_plugin ...
[03:20:21] [Render thread/INFO]: Registering ingredients: justenoughprofessions:jei_plugin took 1.800 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: almostunified:jei ...
[03:20:21] [Render thread/INFO]: Registering ingredients: almostunified:jei took 1.800 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: jei:gui ...
[03:20:21] [Render thread/INFO]: Registering ingredients: jei:gui took 1.700 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: jei:debug ...
[03:20:21] [Render thread/INFO]: Loading config file: C:\Users\Owner\curseforge\minecraft\Instances\Defaced Modpack\config\jei\jei-debug.ini
[03:20:21] [Render thread/INFO]: Registering ingredients: jei:debug took 1.440 ms
[03:20:21] [Render thread/INFO]: Registering ingredients: jei:forge_gui ...
[03:20:21] [Render thread/INFO]: Registering ingredients: jei:forge_gui took 2.900 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: mekanism:jei_plugin ...
[03:20:21] [Render thread/INFO]: Registering ingredients: mekanism:jei_plugin took 1.259 ms
[03:20:21] [Render thread/INFO]: Registering ingredients: aquaculture:jei_support ...
[03:20:21] [Render thread/INFO]: Registering ingredients: aquaculture:jei_support took 2.600 ?s
[03:20:21] [Render thread/INFO]: Registering ingredients: hexerei:jei_plugin ...
[03:20:21] [Render thread/INFO]: Registering ingredients: hexerei:jei_plugin took 2.100 ?s
